Dialogue ID,Chapter ID,Place ID,Character ID,Dialogue
4382,152,70,1,Who's there?
4383,152,70,1,Sirius?
4384,152,70,3,"There's no one here, Harry. This isn't the right room."
4385,152,70,1,Does anyone else hear that?
4386,152,70,25,I do. It's coming from the Veil.
4387,152,70,25,There are people in there!
4388,152,70,2,"What do you mean, people?"
4389,152,70,3,"Harry, I think we should leave."
4390,152,70,1,Sirius...yeah...
4391,152,70,1,Alohomora!
4392,152,70,1,"Whatever's in there, the Ministry sure doesn't want anyone getting to it."
4393,152,70,1,This is it! Come on!
4394,152,70,1,This is it. This is where Sirius is!
4395,152,70,1,He's in here somewhere.
4396,152,70,3,I don't think Sirius is here.
4397,152,70,2,"Harry, have you seen this?"
4398,152,70,2,Er...it's got your name on it.
4399,152,70,1,What's my name doing here?
4400,152,70,3,"Don't touch it, Harry!"
4401,152,70,1,Why not?
4402,152,70,10,"Yeah, Harry, don't."
4403,152,70,1,It's got my name on it!
4404,152,70,23,"I warned you before that one day you would come to a sticky end, Potter."
4405,152,70,1,Where's Sirius?
4406,152,70,23,"We don't have him, if that's what you mean. Harry is stunned."
4407,152,70,23,"The Dark Lord knows your weakness for heroics, Potter. All it took was a little nudge to get you here."
4408,152,70,23,Now give me that prophesy.
4409,152,70,1,What prophesy?
4410,152,70,23,That prophesy. Now hand it over or we'll have to use wands on you.
4411,152,70,1,Go ahead.
4412,152,70,23,"Very brave of you, Potter. Or are you foolish?"
4413,152,70,1,Come and find out!
4414,152,70,23,"Really, Potter. You expect to defeat all of us with your little school friends? Now hand it over, and they won't have to die here."
4415,152,70,22,I haven't escaped from Azkaban for this!
4416,152,70,23,No! If the prophesy is smashed--
4417,152,70,22,Take the youngest girl. We'll see how committed Potter is as we torture her.
4418,152,70,1,You even try to take her and I'll smash this thing.
4419,152,70,1,"So, what kind of prophesy are we talking about here?"
4420,152,70,22,"Surely you jest, Potter?"
4421,152,70,1,Not really. How come Voldemort wants it?
4422,152,70,23,You dare to speak the Dark Lord's name?
4423,152,70,22,Silence! How dare you utter that name from your half--blood mouth!
4424,152,70,1,"Hey, did you know Voldemort's a half-blood too?"
4425,152,70,23,"Control yourself, Bellatrix!"
4426,152,70,1,What's so special about this
4427,152,70,23,You mean Dumbledore never told you the reason you bear that scar was hidden here?
4428,152,70,1,What?
4429,152,70,23,So that's what took you so long. We wondered.
4430,152,70,23,"Only a person for whom the prophesy was made can remove it from its self, Potter, and the Dark Lord certainly couldn't get it himself."
4431,152,70,1,"So he used me to do his dirty work, did he?"
4432,152,70,1,Now!
4433,152,70,3,Stupify!
4434,152,70,23,Stop them!
4435,152,70,3,Colloportus!
4436,152,70,1,Where'd the rest go?
4437,152,70,3,"Harry, they went the wrong way!"
4438,152,70,129,They might have gone on to the hall.
4439,152,70,22,Check under the desks.
4440,152,70,1,Stupify!
4441,152,70,22,Avada--
4442,152,70,10,Expelliarmus!
4443,152,70,1,Stupify!
4444,152,70,1,Ron!
4445,152,70,129,Impedimenta!
4446,152,70,129,We've got him!
4447,152,70,3,Silenco! Stupify!
4448,152,70,1,Pretificus Totalus!
4449,152,70,10,Stupify!
4450,152,70,1,Hermione!
4451,152,70,1,"Please don't be dead, please don't be dead... He shakes her."
4452,152,70,10,What's they do to her?
4453,152,70,10,"She's alive, Harry. There's a pulse."
4454,152,70,1,Can we carry her?
4455,152,70,10,I'll do it. You're better at fighting.
4456,152,70,10,Where do we go?
4457,152,70,1,I don't know...
4458,152,70,1,What happened.
4459,152,70,20,I think my ankle's broken. And somebody hit Ron with a weird spell...
4460,152,70,2,"Hiyya, Harry."
4461,152,70,25,They hit her with something too.
4462,152,70,1,"We need to get out of here. Luna, can you help Ginny?"
4463,152,70,22,There they are!
4464,152,70,23,"Your race is run, Potter. Hand it over."
4465,152,70,1,Let my friends go and I will.
4466,152,70,23,You are not in a position to negotiate.
4467,152,70,10,"Don't do it, Harry! Don't!"
4468,152,70,1,"Stop, Neville!"
4469,152,70,22,Neville? Neville Longbottom?
4470,152,70,22,"My dear boy, I paid your parents a visit a long time ago. We had such a time!"
4471,152,70,10,You put them in St. Mungos!
4472,152,70,22,"So, Potter. Give us the Prophesy or I'll see how long it takes to crack Longbottom like his parents."
4473,152,70,10,Don't give it to them!
4474,152,70,22,Crucio!
4475,152,70,1,Are you all right?
4476,152,70,10,Yeah...
4477,152,70,129,Give me the prophesy!
4478,153,70,18,"Get out of here, you two!"
4479,153,70,18,That will take you back out of the Department of Mysteries.
4480,153,70,1,You come with us!
4481,153,70,18,"You're the important one, now, Harry. I have to help the Order."
4482,153,70,18,"I'll always be here for you, Harry. Now go!"
4483,153,70,18,"Hello, cousin!"
4484,153,70,23,Potter!
4485,153,70,23,"We may have lost the prophesy, but I can still deliver you to the Dark Lord!"
4486,153,70,23,Stupify!
4487,153,70,1,Protego!
4488,153,70,10,It's Dumbledore!
4489,153,70,18,"Is that the best you've got, cousin?"
4490,153,70,11,Harry! HARRY!...he's gone...there's nothing you can do...
4491,153,70,1,No...no...no....
4492,153,70,11,"Harry, no!"
4493,154,70,22,"You can't stop me, Potter!"
4494,154,70,1,I'LL KILL you!!
4495,154,70,1,Stupify!
4496,154,70,22,"Come out, come out, Potter..."
4497,154,70,22,"Well, well, have you come to avenge your dear Godfather?"
4498,154,70,1,Crucio!
4499,154,70,22,Crucio!
4500,154,70,22,"Never used an Unforgivable Curse before, have you, Potter? You have to mean it, you have to want to cause the pain in your very soul..."
4501,154,70,22,Give me the prophesy!
4502,154,70,1,Can't. It got smashed by accident!
4503,154,70,22,You lie!
4504,154,70,1,"How's Voldemort going to like that? You've failed him, and he's not very forgiving, is he?"
4505,154,70,22,"Forgive me, Master! I tried, I--"
4506,154,70,1,"He can't hear you from here, you know!"
4507,154,70,9,"So, you smashed my prophesy..."
4508,154,70,9,"I grow tired of you continually thwarting my plans, Harry Potter!"
4509,154,70,9,Avada Kadavra!
4510,155,70,4,"You should not have come here tonight, Tom."
4511,155,70,9,"It is you who made that mistake, Dumbledore!"
4512,155,70,9,Avada Kedavra!
4513,155,70,9,"You do not seek to kill me, Dumbledore?"
4514,155,70,4,"There are other ways to destroy a man, Tom."
4515,155,70,9,There is nothing worse than death!
4516,155,70,4,"You are quite wrong, Tom, as you have always been."
4517,155,70,1,Look out!
4518,155,70,1,Professor!
4519,155,70,4,"Stay where you are, Harry!"
4520,155,70,4,Harry!
4521,155,70,4,"Are you all right, Harry?"
4522,155,70,37,"Minister, I saw him! You-Know-Who! He was right there!"
4523,155,70,17,I know...I saw him too...
4524,155,70,4,"If you and your men will proceed to the Death Room, you will find several Death Eaters which I and some others have apprehended."
4525,155,70,17,Seize him!
4526,155,70,4,"Minister, you have just seen You- Know-Who in the flesh only seconds ago! It is time to come to your senses!"
4527,155,70,4,"If you insist on trying to arrest me, I am perfectly willing demonstrate how useless such an attempt will be."
4528,155,70,17,"Dumbledore, what the blazes happened here?"
4529,155,70,4,"I will explain everything, Minister. Just as soon as I return Harry to school."
4530,155,70,17,What's he doing here? And what's happened to him?
4531,155,70,4,"Minister, you will order the removal of Dolores Umbridge from my school."
4532,155,70,4,All Educational Decrees will be nullified and you will call off the search on Hagrid so he can return to work.
4533,155,70,4,"I will return here later tonight, after I have seen to Harry. It should not take long. He taps the Golden centaur head."
4534,155,70,4,Portus.
4535,155,70,17,"Dumbledore, I want some answers!"
4536,155,70,4,"The Second War has begun, Minister."
4537,155,70,4,Thank you...
4538,156,41,4,"Please sit, Harry."
4539,156,41,4,"I understand how you feel, Harry--"
4540,156,41,1,No you don't!
4541,156,41,4,"You forget that Sirius was my friend too. You are not the only person on this earth capable of feelings, Harry."
4542,156,41,4,"There is no shame in feeling pain, Harry. It is your greatest strength..."
4543,156,41,1,You don't have a clue! You can't possibly know!
4544,156,41,4,What can't I know?
4545,156,41,4,"This pain is part of being human, Harry..."
4546,156,41,1,I don't care! I don't care!
4547,156,41,4,You do care. You care so much you feel like you will bleed to death because of it.
4548,156,41,1,Let me out.
4549,156,41,4,No.
4550,156,41,1,You can't keep me in here!
4551,156,41,4,"I daresay I can. And if you actually do attack me with that wand, Harry, I'm afraid to say you will regret it."
4552,156,41,4,It is my fault Sirius died tonight.
4553,156,41,4,"Harry, I owe you this explanation, to show you the failings of an old man."
4554,156,41,1,I already know all this.
4555,156,41,4,"Haven't you wondered why I haven't spoken to you, even looked at you, for months?"
4556,156,41,1,"Well, yeah, I did..."
4557,156,41,4,"Sirius told me you believed there was a snake inside of you. This was Voldemort attempting to manipulate you. To protect you from this, I had you study Occlumency."
4558,156,41,1,But Snape stopped giving me lessons.
4559,156,41,4,"Yes. I thought he could overcome his feelings towards your father, but I was wrong. Some wounds cut too deep to be healed."
4560,156,41,1,"He barely taught me, though. I always felt more open to it after the lessons. Like he was trying to open me to Voldemort--"
4561,156,41,4,"I would trust Severus Snape with my life, Harry. You have never recovered from your mistrust of him in your first year."
4562,156,41,1,Sirius didn't trust him. Didn't believe he'd really turned to our side...
4563,156,41,4,"Again, some wounds run too deep to be healed, Harry. Severus and Sirius never liked each other at school. This has never changed."
4564,156,41,4,"During your Occulumency lessons, Professor Snape discovered that you were dreaming about the door in the Department of Mysteries."
4565,156,41,1,"I've been dreaming about that all year, before Voldemort discovered the connection."
4566,156,41,4,"Yes. Voldemort has been obsessed with hearing that prophesy since he returned. Because of your scar, what he was obsessed with, you were obsessed with, in the form of dreams."
4567,156,41,4,"Once he discovered the connection, Voldemort had little difficulty in manipulating you into thinking he had captured Sirius."
4568,156,41,1,But I checked Grimmauld Place! Kreacher said--
4569,156,41,4,Kreacher lied. He wanted you to go to the Department of Mysteries.
4570,156,41,1,Why?
4571,156,41,4,Kreacher has been serving two masters for some months now.
4572,156,41,1,What?
4573,156,41,1,"Wait, where was Sirius when I tried to contact him?"
4574,156,41,4,Ah. Apparently Kreacher had injured Buckbeak to distract him in case you tried to contact Headquarters.
4575,156,41,4,Sirius was tending to the wounds when you called.
4576,156,41,1,And Hermione said we should be nice to Kreacher!
4577,156,41,4,"She was quite right, Harry. Kreacher is what wizards have made him. He is to be pitied, not hated."
4578,156,41,1,Sirius hated him.
4579,156,41,4,He didn't hate Kreacher himself. Kreacher was a reminder to Sirius of the home he had always hated.
4580,156,41,1,"Yeah, he really hated that place. And you kept him locked up in there!"
4581,156,41,4,I was trying to save his life!
4582,156,41,4,I also knew that Voldemort would return one day. I played to his weakness. There is an ancient magic which Voldemort has always underestimated.
4583,156,41,4,"This magic is what your mother gave you when she died. That protection would only work, however, if you were cared for by a blood relative. Your Aunt, Petunia."
4584,156,41,1,She never loved me.
4585,156,41,4,"Perhaps not. But she took you in, however grudgingly. As long as you can call your Aunt's house your home, you are protected."
4586,156,41,4,"And now we come to the moment of terrible truth, the moment I have dreaded for fifteen years. The moment when I must lay another burden atop your already straining shoulders."
4587,156,41,4,Do you remember your first year here? When you lay in the hospital wing fresh from your confrontation with Voldemort?
4588,156,41,4,Do you remember what you asked me that night?
4589,156,41,1,I asked you why Voldemort tried to kill me.
4590,156,41,4,"You have no idea the pain it causes me to tell it to you, even now. But unfortunately, I must."
4591,156,41,1,"I don't understand, Professor."
4592,156,41,1,"Professor, why am I so important to"
4593,156,41,4,"An excellent question, Harry. The answer lies in the prophesy."
4594,156,41,1,"Sir, it got smashed."
4595,156,41,4,That was not the only place the Prophesy is preserved.
4596,156,41,38,"""The One with the power to vanquish the Dark Lord approaches....Born to"
4597,156,41,1,"I'm not sure I understand all that, sir..."
4598,156,41,1,And...it means me?
4599,156,41,4,"Interestingly, there were two boys whom the prophesy could have been referring to. You and Neville Longbottom."
4600,156,41,1,"So it's not necessarily me, sir?"
4601,156,41,1,What if he chose wrong?
4602,156,41,1,Why didn't he wait? Why attack when we were babies?
4603,156,41,4,"Voldemort had an informant listening to my meeting with Professor Trelawney. Fortunately he was discovered before he could hear the entire prophesy. Voldemort had to act immediately, he didn't know the rest of the prophesy. All he knew was that he had to destroy the child who would grow to be a threat to his power."
4604,156,41,1,But I don't have any special powers.
4605,156,41,4,There is a room in the Department of Mysteries which is kept locked at all times. It contains a force so wonderful and yet terrible that it is greater than death itself. It is that power which you have incredible amounts of and of which Voldemort has none.
4606,156,41,1,"What is it, sir?"
4607,156,41,4,"There is only the end of the prophesy which we haven't addressed. It states ""neither can live while the other survives."""
4608,156,41,4,"It is the final burden which I must place on you, Harry."
4609,156,41,1,One of us has to kill the other...in the end.
4610,156,41,4,Yes.
4611,156,36,47,"Hello, Harry."
4612,156,36,1,"Hey, Nick."
4613,156,36,47,"I--Well, Madam Pomfrey asked me to tell you that Hermione and Ron are out of the hospital wing."
4614,156,36,1,Oh. Thanks.
4615,156,36,1,"Nick, I was wondering about something?"
4616,156,36,47,I've been expecting this...
4617,156,36,1,Expecting what?
4618,156,36,47,A lot of people come to me when they've lost loved ones.
4619,156,36,1,I expect so...
4620,156,36,47,"He's not coming back, Harry."
4621,156,36,1,Why?
4622,156,36,47,I'm sorry I couldn't be of more
4623,156,36,3,Harry!
4624,156,36,1,How are you?
4625,156,36,2,"Good as new, mate."
4626,156,36,1,Better.
4627,156,36,3,"Come on, let's go in to the feast."
4628,156,36,1,I've got something to tell you. Something important.
4629,156,36,1,But not right now. I'm not ready.
4630,156,36,3,"Take your time, Harry. We'll be here when you are."
4631,156,36,25,"Hello, Harry."
4632,156,36,25,It's the last night and I need to pack.
4633,156,36,25,"Oh, people take my things and hide them."
4634,156,36,25,"I don't think they like me much. Some of them call me ""Loony"" Lovegood."
4635,156,36,1,Do you need any help looking?
4636,156,36,25,Oh no. It all turns up in the end.
4637,156,36,25,Sirius Black. Hermione said he was your Godfather.
4638,156,36,1,Yeah.
4639,156,36,25,My mother. I was nine.
4640,156,36,1,I'm sorry.
4641,156,36,25,It's okay. It's not like I'll never see her again.
4642,156,36,1,Isn't it?
4643,156,36,25,Don't tell me you didn't hear them. The voices beyond the Veil?
4644,156,36,25,"They were just out of sight, that's all."
4645,156,36,25,"Of course. Anyway, my mum always said the things we lose have a way of coming back to us in the end. If not always in the way we expect. Think I'll just go have some pudding."
4646,157,36,1,I've been thinking about something Dumbledore said to me.
4647,157,36,3,What's that ?
4648,157,36,1,That even though we've got a fight ahead of us we've got one thing that Voldemort doesn't have.
4649,157,36,2,Yeah ?
4650,157,36,1,Something worth fighting for
4651,158,16,22,Narcissa!
4652,158,16,22,Cissy! You mustn't do this.  He can't be trusted.
4653,158,16,63,The Dark Lord trusts him.
4654,158,16,22,The Dark Lord is mistaken.
4655,158,16,22,Or so I believe.
4656,158,16,63,"Well, who can one trust these days?"
4657,158,16,22,He lives in this Muggle dunghill?
4658,158,16,6,"Run along, Wormtail."
4659,158,16,63,"I've nowhere else to turn, Severus."
4660,158,16,22,You must be joking.
4661,158,16,63,I know I ought not to be here. The Dark Lord himself has forbidden me to speak of this --
4662,158,16,6,"If the Dark Lord has forbidden it, you ought not to speak."
4663,158,16,6,"Put it down, Bella.  We mustn't touch what isn't ours. As it so happens I'm aware of your situation, Narcissa."
4664,158,16,22,You? The Dark Lord told you?
4665,158,16,6,"Your sister doubts me, Narcissa. Understandable."
4666,158,16,6,Over the years I have played my part well.  So well I've deceived one of the greatest wizards of all time.
4667,158,16,6,Dumbledore is a great wizard. Only a fool would question it.
4668,158,16,63,"I... I don't doubt you, Severus."
4669,158,16,22,"You should feel honored, Cissy. As should Draco --"
4670,158,16,63,He's just a boy!
4671,158,16,6,I can't change the Dark Lord's mind.  But it might be possible for me to help Draco.  To provide some... protection.
4672,158,16,63,"Do you mean it, Severus?"
4673,158,16,6,I can try.
4674,158,16,63,"Oh, Severus, please, if you would... I would be forever in your debt."
4675,158,16,22,Swear to it.
4676,158,16,22,Make the Unbreakable Vow. You see.  It's just empty words. Oh he'll try.  He'll give it his best effort.  But when it matters most he'll slither back into his hole.  Bloody coward...
4677,158,16,6,Take out your wand.
4678,158,16,22,"Will you, Severus Snape, watch over Draco Malfoy as he attempts to fulfill the Dark Lord's wishes."
4679,158,16,6,I will.
4680,158,16,22,"And will you, to the best of your ability, protect him from harm?"
4681,158,16,6,I will.
4682,158,16,22,"And should it prove necessary, if it seems Draco will fail... will you yourself carry out the deed that the Dark Lord has ordered Draco to perform?"
4683,158,16,6,I will.
4684,159,11,143,Harry Potter.  Who's Harry Potter?
4685,159,11,1,Oh.  Um.  No one.  Bit of a tosser.
4686,159,11,143,"Funny that paper of yours.  Couple nights ago, I could swear I saw one of the pictures move."
4687,159,11,1,Really.
4688,159,11,143,Thought I'd gone round the twist.
4689,159,11,1,Hey.  I was wondering...
4690,159,11,143,Eleven.  That's when I get off.
4691,160,11,4,I once knew a Muggle girl from Liverpool with hair like spun silk.  No light could resist it...
4692,160,11,1,I like riding round on the trains. It takes my mind off... things.
4693,160,11,4,"Rather unpleasant to behold, isn't it?  The tale is thrilling if I do say so myself, but I'm afraid now is not the time to tell it.  Take my arm."
4694,160,18,1,"I just Apparated, didn't I?"
4695,160,18,4,Indeed.  And quite successfully I might add.  Most people vomit their first time.
4696,160,18,1,Can't imagine why...
4697,160,18,4,"Welcome to the charming village of Budleigh Babberton, Harry.  I assume right about now you're wondering why I've brought you here, am I right?"
4698,160,18,1,"After all these years, I just sort of roll with it, sir."
4699,160,18,4,"Wand out, Harry."
4700,160,18,4,Lumos...
4701,160,18,4,Horace!
4702,160,18,8,Merlin's Beard!
4703,160,18,8,"There's no need to disfigure me, Albus!"
4704,160,18,4,"I must say, you make a very convincing armchair, Horace."
4705,160,18,8,It's all in the upholstery. I come by the stuffing naturally. What gave me away?
4706,160,18,4,Dragon's blood.
4707,160,18,8,"Yes, well, I couldn't very well use wizard's blood, could I?  Oho!"
4708,160,18,4,"Ah yes.  Introductions.  Harry, this is an old friend and colleague of mine, Horace Slughorn.  Horace, this is, well, you know who this is. Apparently there's some thought he may be the Chosen One."
4709,160,18,4,"So why all the theatrics, Horace? You weren't perhaps expecting someone else, were you?"
4710,160,18,8,S-someone else?  I'm sure I don't know what you mean.
4711,160,18,8,Oh all right!  The Death Eaters have been trying to recruit me for over a year.  Do you know what that's like?  One can only say no to these people so many times before they...
4712,160,18,4,Take matters into their own hands?
4713,160,18,8,I never stay anywhere more than a week.  The Muggles who own this place are in the Canary Islands.
4714,160,18,4,"Well, I think it should be put back in order for them, don't you? Mind?"
4715,160,18,4,That was fun.  May I use the loo?
4716,160,18,8,"Don't think I don't know why you're here, Albus!  The answer is still no!  Absolutely, unequivocally no!"
4717,160,18,8,You look very like your father. Except for your eyes.  You've got --
4718,160,18,1,"My mother's eyes, yeah."
4719,160,18,8,Lily.  Lovely Lily.  She was exceedingly bright -- your mother. Even more impressive when one considers she was Muggle-born.
4720,160,18,1,One of my best friends is Muggle- born.  She's the best in our year.
4721,160,18,8,"Oh, but you mustn't think I'm prejudiced!  No, no, no! Your mother was one of my absolute favorites!  Look, there she is. Right up front."
4722,160,18,8,"All mine, each and every one.  Ex- students, I mean.  You recognize Barnubas Cuffe, of course, editor of the Daily Prophet."
4723,160,18,8,"Always takes my owl should I want to register my opinion on the news of the day.  And there's Ambrosius Flume of Honeydukes.  Sends a hamper of chocolate to the house each birthday.  That is, when I had a house.  And Gwenog Jones, captain of the Holyhead Harpies -- free tickets whenever I want them. Of course, I haven't been to a match in some time..."
4724,160,18,8,"Ah yes.  Regulus Black.  You no doubt know of his older brother Sirius.  Died a few weeks ago.  I taught the whole Black family except Sirius.  Shame.  Talented boy.  I got Regulus when he came along, of course, but I'd have liked the set."
4725,160,18,4,Mind if I take this?  I do love knitting patterns.
4726,160,18,8,Of course.  But you're not leaving?
4727,160,18,4,"I think I know a lost cause when I see one.  Regrettable.  I would have considered it a personal triumph had you consented to return to Hogwarts, Horace.  You are, like my friend Mr. Potter -- one of a kind."
4728,160,18,8,"All right!  I'll do it.  But I'll be wanting Professor Merrythought's old office, not that water closet I had formerly. And I expect a raise!  These are mad times we live in!  Mad!"
4729,160,18,4,Indeed they are.
4730,160,17,1,"Sir, exactly what was that all --"
4731,160,17,4,"You are talented, famous and powerful -- everything Horace values.  Professor Slughorn is going to try to collect you, Harry.  You would be his crowning jewel.  That is why he is returning to Hogwarts.  And it is crucial he return..."
4732,160,17,4,"I fear I may have stolen a wondrous night from you, Harry. She was, truthfully, very pretty. The girl."
4733,160,17,1,"It's alright, sir.  I'll go back tomorrow, make some excuse --"
4734,160,17,4,"You'll not be going back to Little Whinging tonight, Harry."
4735,160,17,1,"But, sir.  What about Hedwig?  And there's my trunk --"
4736,160,17,4,Both are waiting for you.
4737,160,17,1,Sir?
4738,161,17,20,Hedwig...?  Mum!
4739,161,17,20,Exactly.  How'd you guess?
4740,161,17,20,"I'm joking, Mum."
4741,161,17,26,You're worse than Fred and George.
4742,161,17,20,Now you're joking.  I was only wondering when Harry got here.
4743,161,17,26,Harry who?
4744,161,17,20,"Harry Dimpleton.  Harry Potter, of course."
4745,161,17,26,"I think I'd know if Harry Potter was in my house, wouldn't I?"
4746,161,17,20,Well his trunk's in the kitchen. And his owl.
4747,161,17,26,I seriously doubt that.
4748,161,17,2,Harry?  Did someone say Harry?
4749,161,17,20,"Me, nosy.  Is he up there with you?"
4750,161,17,2,"'Course not.  Think I'd know if my best friend was in my room, wouldn't I?"
4751,161,17,3,Was that an owl I heard?
4752,161,17,20,"Harry's.  Haven't seen him, have you?  Apparently, he's wandering about the house."
4753,161,17,3,Really?
4754,161,17,1,Really.
4755,161,17,2,Harry!
4756,161,17,3,Harry!
4757,161,17,26,But why didn't you tell us you were coming?
4758,161,17,1,Didn't know. Dumbledore.
4759,161,17,26,"That man.  But then, what would we do without him?  Ron!"
4760,161,17,2,You've a bit of...
4761,161,17,1,When'd you get here?
4762,161,17,3,"A few days ago.  Though... for a bit, I wasn't sure I was coming."
4763,161,17,2,Mum sort of lost it last week. Said Ginny and I had no business going back to Hogwarts.  That it's too dangerous.
4764,161,17,1,Oh come on...
4765,161,17,3,She's not alone.  Even my parents -- and they're Muggles -- know something bad is happening.
4766,161,17,2,"Anyway, Dad stepped in, told her she was being barmy.  Took a day or two, but she came round."
4767,161,17,1,But we're talking about Hogwarts. Dumbledore. What could be safer?
4768,161,17,3,There's been a lot of chatter lately.  That he's gotten... old.
4769,161,17,1,Rubbish.  He's only -- what?
4770,161,17,2,A hundred and fifty.  Give or take a few years.
4771,161,6,14,Step up!  Step up!
4772,161,6,19,Step up!  Step up!
4773,161,6,19,We've got Fainting Fancy...
4774,161,6,14,Nosebleed Nougats...
4775,161,6,19,And just in time for school...
4776,161,6,14,Puking Pastilles!
4777,161,6,14,"Into the cauldron, handsome."
4778,161,6,19,"Into the cauldron, handsome."
4779,161,6,14,"What'd you think, Harry?"
4780,161,6,1,Amazing.
4781,161,6,19,"Pocket that and you'll pay in more than Galleons, my friend."
4782,161,6,14,We've got eyes in the back of our heads.
4783,161,6,19,Bloody urchins.
4784,161,6,1,Peruvian Instant Darkness Powder?
4785,161,6,14,A real money spinner that.
4786,161,6,14,"Handy if you need to make a quick escape.  Hello, ladies!"
4787,161,6,19,"Yes, they do really work."
4788,161,6,14,"Then again, the way we hear it, sis, you're doing just fine on your own."
4789,161,6,20,Meaning?
4790,161,6,14,Are you not currently dating Dean Thomas?
4791,161,6,20,None of your business.
4792,161,6,3,These are adorable.
4793,161,6,14,Aren't they now.  Pygmy Puffs. Can't breed them fast enough.
4794,161,6,2,How much for this?
4795,161,6,14,Five Galleons.
4796,161,6,19,Five Galleons.
4797,161,6,2,How much for me?
4798,161,6,14,Five Galleons.
4799,161,6,19,Five Galleons.
4800,161,6,2,But I'm your brother!
4801,161,6,14,Ten Galleons.
4802,161,6,2,C'mon. Let's go.
4803,161,6,65,"Hi, Ron."
4804,161,6,2,Hi.
4805,161,6,3,How is it Fred and George are doing it?  Half the alley's closed down.
4806,161,6,2,Fred reckons people need a laugh these days.
4807,161,6,1,Reckon he's right...
4808,161,6,3,Oh no.  Look.
4809,161,6,3,But everyone got their wands from Ollivander.  Young.  Old...
4810,161,6,1,Good.  Bad.  Speaking of which...
4811,161,6,2,Is it just me?  Or do Draco and mummy look like two people who don't want to be followed?
4812,161,6,2,What're they playing at?
4813,161,6,1,Dunno.  Let's get closer.
4814,161,6,2,Hey.  Where's Hermione?
4815,161,6,2,"Harry, where is she?"
4816,161,6,1,I don't know.  I'm turned around.
4817,161,6,2,Bloody hell.
4818,161,6,3,Sorry.
4819,161,6,1,What just happened?
4820,161,6,3,I don't know.
4821,161,42,25,Quibbler...?  Quibbler...?
4822,161,42,25,There's an article on Wrackspurts this month.  Quibbler...?
4823,161,42,25,"He's lovely.  They've been known to sing on Boxing Day, you know. Quibbler?"
4824,161,42,20,Please.  What's a Wrackspurt?
4825,161,42,25,They're invisible creatures that float in through your ears and make your brain go fuzzy. Quibbler?  Quibbler?
4826,161,42,1,"Don't you see, it was a ceremony. An initiation."
4827,161,42,3,"Stop, Harry, I know where you're going with this --"
4828,161,42,1,It's happened.  He's one of them.
4829,161,42,2,One of what?
4830,161,42,3,Harry is under the impression that Draco Malfoy is now a Death Eater.
4831,161,42,2,You're barking.  What would You- Know-Who want with a sod like Malfoy?
4832,161,42,1,So what's he doing in Borgin and Burke's?  Browsing for furniture?
4833,161,42,2,It's a creepy shop.  He's a creepy bloke.
4834,161,42,1,"Look.  His father's a Death Eater. It only makes sense.  Besides, Hermione saw it.  With her own eyes."
4835,161,42,3,I told you.  I don't know what I saw.
4836,161,42,1,I need some air.
4837,162,42,12,What just happened?  Blaise?
4838,162,42,105,Don't know.
4839,162,42,91,"Relax, boys.  The lights went out is all.  Come, Draco.  We'll be at Hogwarts before you know it."
4840,162,42,12,Hogwarts.  What a pathetic excuse for a school.  I think I'd pitch myself off the Astronomy Tower if I thought I had to continue on for another two years.
4841,162,42,91,What's that supposed to mean?
4842,162,42,12,Let's just say I don't think you'll be seeing me wasting my time in Charms Class next year.
4843,162,42,12,"Amused, Blaise?  We'll see just who's laughing in the end."
4844,162,42,3,Where's Harry?
4845,162,42,2,Probably on the platform.  C'mon.
4846,162,42,12,You two go on.  I want to check something.
4847,162,42,12,"Didn't mummy ever tell you it's bad manners to eavesdrop, Potter? Petrificus Totalus!"
4848,162,42,12,"Oh, right, she was dead before you could wipe the drool off your chin."
4849,162,42,12,Enjoy the ride back to London.
4850,162,42,25,"Hello, Harry."
4851,162,42,1,Luna.  How'd you...?
4852,162,42,25,Wrackspurts. Your head's full of them.
4853,162,42,1,"Sorry I made you miss the carriages, Luna."
4854,162,42,25,It's alright.  I enjoyed our walk. It was like being with a friend.
4855,162,42,1,"I am your friend, Luna."
4856,162,42,25,That's nice.
4857,162,42,59,About time!  I've been looking all over for you two.  Names.
4858,162,42,1,"Professor Flitwick, you've known me for five years."
4859,162,42,59,"No exceptions, Potter."
4860,162,42,25,Who are those people?
4861,162,42,59,Aurors. For security.
4862,162,42,12,"It's a not a cane, you cretin. It's a walking stick."
4863,162,42,35,And what exactly would you be wanting with a walking stick?
4864,162,42,6,It was his father's.
4865,162,42,12,Is my father's.  He's not dead.
4866,162,42,6,"It's alright, Mr. Filch.  I can vouch for Mr. Malfoy."
4867,162,42,12,"Nice face, Potter."
4868,162,42,25,Would you like me to fix it? Personally I think you look a bit more devil-may-care this way.  But it's up to you.
4869,162,42,1,Have you ever fixed one?  A nose.
4870,162,42,25,No.  But I've done several toes and how different are they really?
4871,162,42,1,What the hell.  Give it a go.
4872,162,42,25,Episkey.
4873,162,42,1,Well?  How do I look?
4874,162,42,25,Exceptionally ordinary.
4875,162,42,1,Brilliant.
4876,163,36,2,Don' you worry.  He'll be 'long soon 'nuff --
4877,163,36,3,Will.  You.  Stop.  Eating!  Your best friend is missing!
4878,163,36,2,"Oi!  Turn around, you lunatic."
4879,163,36,20,He's covered in blood again.  Why is it he's always covered in blood?
